# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3993739	3994059	-	KOIAIB_03996	135.0	1.3e-40	1.019	0.956	0.565	UniRef:UniRef50_C5BBD2
contig_1	cds	3994522	3994725	+	KOIAIB_03997	90.5	4.9e-24	1.0	0.827	0.672	UniRef:UniRef50_H5V6H7
contig_1	cds	3994762	3995586	+	KOIAIB_03998	386.0	4.5e-134	1.004	0.881	0.695	UniRef:UniRef50_A0A1Y0CYQ9
contig_1	cds	3995583	3996290	+	KOIAIB_03999	308.0	5.5e-105	0.940	0.895	0.670	UniRef:UniRef50_P23305
contig_1	cds	3996287	3997183	+	KOIAIB_04000	338.0	1.8e-114	0.990	0.905	0.597	UniRef:UniRef50_O31207
contig_1	cds	3997183	3997899	+	KOIAIB_04001	410.0	6.7e-145	0.992	0.871	0.860	UniRef:UniRef50_P0ADP0
contig_1	cds	3997983	4000145	+	KOIAIB_04002	1424.0	0.0	1.0	0.921	0.997	UniRef:UniRef50_P03018
contig_1	cds	4000292	4001056	-	KOIAIB_04003	496.0	1.6e-178	1.0	0.891	0.980	UniRef:UniRef50_P27840
contig_1	cds	4001426	4002376	+	KOIAIB_04004	608.0	3.6e-220	1.0	0.861	0.994	UniRef:UniRef50_P0A2R8
contig_1	cds	4002419	4002799	-	KOIAIB_04005	229.0	1.4e-77	1.0	1.0	0.897	UniRef:UniRef50_A0AAQ1Q6S1
contig_1	cds	4002813	4003193	-	KOIAIB_04006	185.0	9.6e-60	1.0	0.851	0.754	UniRef:UniRef50_A0A427UPH3
contig_1	cds	4003288	4004178	-	KOIAIB_04007	529.0	3.6e-190	1.0	0.949	0.902	UniRef:UniRef50_A0A156JPX3
contig_1	cds	4004230	4004697	-	KOIAIB_04008	205.0	9.7e-67	0.974	0.904	0.649	UniRef:UniRef50_A0A2G0QE88
contig_1	cds	4004862	4005731	+	KOIAIB_04009	413.0	7.6e-145	0.893	0.869	0.713	UniRef:UniRef50_D1P2V8
contig_1	cds	4005858	4007693	+	KOIAIB_04010	787.0	1.7e-281	0.997	0.928	0.626	UniRef:UniRef50_K6ZXG4
contig_1	cds	4007757	4008377	+	KOIAIB_04011	400.0	9.4e-142	1.0	0.841	0.990	UniRef:UniRef50_P0AG38
contig_1	cds	4008439	4009059	-	KOIAIB_04012	364.0	2.5e-128	1.0	1.0	0.913	UniRef:UniRef50_A0A6N3FR29
contig_1	cds	4009170	4010192	+	KOIAIB_04013	601.0	1.1e-216	0.988	0.866	0.839	UniRef:UniRef50_P07000
contig_1	cds	4010200	4011000	+	KOIAIB_04014	416.0	9.8e-147	0.996	0.985	0.743	UniRef:UniRef50_A0A375AFS0
contig_1	cds	4011076	4011975	+	KOIAIB_04015	455.0	1.0e-160	0.993	0.895	0.737	UniRef:UniRef50_P0ADP5
contig_1	cds	4011863	4012816	-	KOIAIB_04016	475.0	1.6e-168	0.937	0.931	0.774	UniRef:UniRef50_G8LK47
contig_1	cds	4013053	4015314	+	KOIAIB_04017	1494.0	0.0	1.078	1.0	0.922	UniRef:UniRef50_Q8X8L5
contig_1	cds	4015354	4016169	-	KOIAIB_04018	319.0	2.7e-108	0.963	0.929	0.571	UniRef:UniRef50_A0A084ZTT4
contig_1	cds	4016431	4017192	+	KOIAIB_04019	477.0	2.0e-170	0.992	0.818	0.968	UniRef:UniRef50_P12758
contig_1	cds	4017333	4018760	+	KOIAIB_04020	404.0	3.5e-136	0.876	0.935	0.541	UniRef:UniRef50_E1SND4
contig_1	cds	4018855	4019610	+	KOIAIB_04021	310.0	1.4e-105	0.992	0.992	0.643	UniRef:UniRef50_Q21H69
contig_1	cds	4019624	4020229	+	KOIAIB_04022	211.0	1.8e-67	0.965	0.833	0.567	UniRef:UniRef50_Q9L6M5
contig_1	ncRNA	4019978	4020229	+	KOIAIB_04023	319.6	3.3e-47	-	-	-	RFAM:RF02757
contig_1	cds	4020226	4021866	+	KOIAIB_04024	1011.0	0.0	0.998	0.882	0.890	UniRef:UniRef50_P0A6A0
contig_1	cds	4021945	4022214	+	KOIAIB_04025	159.0	8.3e-51	1.0	0.864	1.0	UniRef:UniRef50_P69428
contig_1	cds	4022218	4022733	+	KOIAIB_04026	144.0	1.2e-42	0.842	1.014	0.646	UniRef:UniRef50_D3UZ77
contig_1	cds	4022736	4023512	+	KOIAIB_04027	291.0	4.2e-97	0.984	0.809	0.579	UniRef:UniRef50_P69423
contig_1	cds	4023554	4024336	+	KOIAIB_04028	417.0	4.6e-147	0.992	0.878	0.756	UniRef:UniRef50_D2TUZ4
contig_1	cds	4024333	4024821	-	KOIAIB_04029	206.0	3.5e-67	1.006	0.959	0.601	UniRef:UniRef50_P0AFW0
contig_1	cds	4024988	4026481	+	KOIAIB_04030	819.0	1.1e-298	0.980	0.996	0.789	UniRef:UniRef50_Q2SQ75
contig_1	cds	4026527	4027228	+	KOIAIB_04031	352.0	2.6e-122	1.0	0.896	0.742	UniRef:UniRef50_E0WT32
contig_1	ncRNA	4027375	4027452	+	KOIAIB_04032	80.3	5.4e-12	-	-	-	RFAM:RF02564
contig_1	ncRNA	4027473	4027550	+	KOIAIB_04033	92.2	3.7e-14	-	-	-	RFAM:RF02564
contig_1	cds	4027609	4028772	-	KOIAIB_04034	569.0	6.6e-203	0.997	0.944	0.736	UniRef:UniRef50_Q5E8X7
contig_1	cds	4028782	4030971	-	KOIAIB_04035	1367.0	0.0	1.019	0.946	0.931	UniRef:UniRef50_Q9KNI1
contig_1	cds	4031161	4032492	+	KOIAIB_04036	785.0	1.5e-286	0.923	0.891	0.929	UniRef:UniRef50_P21165
contig_1	cds	4032492	4033106	+	KOIAIB_04037	249.0	9.4e-83	0.990	0.906	0.629	UniRef:UniRef50_P27862
contig_1	cds	4033145	4034596	+	KOIAIB_04038	646.0	4.8e-230	1.066	1.0	0.643	UniRef:UniRef50_P44843
contig_1	cds	4034608	4035153	+	KOIAIB_04039	278.0	1.8e-94	0.967	0.845	0.749	UniRef:UniRef50_P0ACB4
contig_1	rRNA	4035531	4037072	+	KOIAIB_04040	1578.1	7.5e-48	-	-	-	RFAM:RF00177
contig_1	tRNA	4037141	4037217	+	KOIAIB_04041	75.8	-	-	-	-	-
contig_1	tRNA	4037260	4037335	+	KOIAIB_04042	78.1	-	-	-	-	-
contig_1	ncRNA	4037403	4037511	+	KOIAIB_04043	125.0	9.2e-22	-	-	-	RFAM:RF01830
contig_1	rRNA	4037519	4040423	+	KOIAIB_04044	2873.6	5.3e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	4040519	4040634	+	KOIAIB_04045	90.4	6.4e-15	-	-	-	RFAM:RF00001
contig_1	cds	4040906	4041433	-	KOIAIB_04046	337.0	3.5e-118	0.983	0.827	0.988	UniRef:UniRef50_P32125
contig_1	cds	4041415	4041999	-	KOIAIB_04047	258.0	2.4e-86	0.985	0.880	0.654	UniRef:UniRef50_P32173
contig_1	cds	4042069	4042338	+	KOIAIB_04048	102.0	3.1e-28	0.978	0.837	0.575	UniRef:UniRef50_P0ADP9
contig_1	cds	4042415	4043401	+	KOIAIB_04049	642.0	4.8e-233	1.210	1.0	0.824	UniRef:UniRef50_P0C0K3
contig_1	cds	4043418	4044044	+	KOIAIB_04050	299.0	8.9e-102	1.005	0.843	0.694	UniRef:UniRef50_Q9X6N0
contig_1	cds	4044199	4045629	+	KOIAIB_04051	885.0	0.0	1.063	1.0	0.913	UniRef:UniRef50_P32128
contig_1	cds	4045670	4046602	-	KOIAIB_04052	575.0	1.1e-208	0.881	0.996	1.0	UniRef:UniRef50_A0A377DDZ7
contig_1	cds	4046722	4046907	-	KOIAIB_04053	-	-	-	-	-	-
contig_1	cds	4046966	4049752	+	KOIAIB_04054	1329.0	0.0	1.015	0.937	0.731	UniRef:UniRef50_G2E0J3
contig_1	ncRNA	4049889	4050007	+	KOIAIB_04055	122.8	2.5e-22	-	-	-	RFAM:RF00021
contig_1	cds	4050133	4050765	-	KOIAIB_04056	288.0	8.0e-98	0.962	0.898	0.743	UniRef:UniRef50_Q8E8J7
contig_1	ncRNA	4051036	4051289	+	KOIAIB_04057	278.8	7.3e-40	-	-	-	RFAM:RF00084
contig_1	cds	4051347	4051856	+	KOIAIB_04058	-	-	-	-	-	-
contig_1	cds	4052045	4053418	+	KOIAIB_04059	904.0	0.0	0.972	0.890	1.0	UniRef:UniRef50_P32131
contig_1	ncRNA	4053533	4053610	+	KOIAIB_04060	75.0	4.9e-11	-	-	-	RFAM:RF02564
contig_1	cds	4053647	4053757	-	KOIAIB_04061	68.6	2.2e-16	1.0	1.0	1.0	UniRef:UniRef50_C1P620
contig_1	cds	4053869	4055278	-	KOIAIB_04062	526.0	5.0e-183	1.049	0.969	0.579	UniRef:UniRef50_A0A519ZKQ6
contig_1	cds	4055290	4056339	-	KOIAIB_04063	637.0	6.4e-231	0.983	0.896	0.939	UniRef:UniRef50_P0AFB5
contig_1	cds	4056625	4058034	-	KOIAIB_04064	627.0	1.3e-223	0.989	0.977	0.657	UniRef:UniRef50_A0A7V8WL33
contig_1	ncRNA	4058218	4058325	+	KOIAIB_04065	135.4	1.6e-23	-	-	-	RFAM:RF02755
contig_1	cds	4058407	4060230	+	KOIAIB_04066	762.0	6.5e-271	0.992	0.865	0.641	UniRef:UniRef50_Q9HU67
contig_1	ncRNA	4060215	4060283	+	KOIAIB_04067	55.7	4.3e-07	-	-	-	RFAM:RF02064
contig_1	cds	4060447	4061157	+	KOIAIB_04068	466.0	2.3e-167	1.097	1.0	0.911	UniRef:UniRef50_P0ACM9
contig_1	cds	4061165	4062145	+	KOIAIB_04069	400.0	2.1e-138	0.985	0.917	0.651	UniRef:UniRef50_P32134
contig_1	cds	4062247	4063512	+	KOIAIB_04070	816.0	1.0e-299	1.0	0.952	0.998	UniRef:UniRef50_P32135
contig_1	cds	4063603	4064295	-	KOIAIB_04071	457.0	6.2e-164	1.0	0.913	0.930	UniRef:UniRef50_P76773
contig_1	cds	4064363	4065766	-	KOIAIB_04072	597.0	3.1e-211	0.974	0.890	0.651	UniRef:UniRef50_P32136
contig_1	cds	4065809	4067194	-	KOIAIB_04073	828.0	1.9e-302	0.980	0.885	0.887	UniRef:UniRef50_P32136
contig_1	cds	4067240	4069276	-	KOIAIB_04074	857.0	8.3e-307	0.979	0.905	0.577	UniRef:UniRef50_P32138
contig_1	cds	4069475	4070401	-	KOIAIB_04075	578.0	8.8e-209	1.114	0.994	0.845	UniRef:UniRef50_P32139
contig_1	cds	4070515	4071756	-	KOIAIB_04076	747.0	9.6e-272	1.172	1.0	0.725	UniRef:UniRef50_Q8ZKT7
contig_1	cds	4071773	4072651	-	KOIAIB_04077	505.0	6.0e-181	1.0	0.936	0.873	UniRef:UniRef50_P32141
contig_1	cds	4072675	4073571	-	KOIAIB_04078	384.0	2.6e-132	0.997	0.820	0.636	UniRef:UniRef50_P0A9V8
contig_1	cds	4073739	4074635	+	KOIAIB_04079	571.0	2.2e-206	1.124	1.0	0.890	UniRef:UniRef50_P32143
contig_1	cds	4074669	4075454	+	KOIAIB_04080	438.0	3.6e-155	0.977	0.879	0.875	UniRef:UniRef50_P32144
contig_1	cds	4075553	4076152	+	KOIAIB_04081	234.0	6.2e-77	0.970	0.965	0.549	UniRef:UniRef50_A0A1V2BF21
contig_1	cds	4076146	4077018	+	KOIAIB_04082	424.0	7.4e-149	0.990	0.891	0.808	UniRef:UniRef50_P0A8K8
contig_1	cds	4077015	4077452	+	KOIAIB_04083	273.0	3.3e-94	0.966	0.903	1.0	UniRef:UniRef50_P0A6M4
contig_1	cds	4077497	4078438	+	KOIAIB_04084	508.0	8.7e-182	0.990	0.990	0.790	UniRef:UniRef50_A0A085JPE7
contig_1	cds	4078849	4078956	+	KOIAIB_04085	-	-	-	-	-	-
contig_1	cds	4079291	4079509	+	KOIAIB_04086	140.0	9.0e-44	1.0	0.889	1.0	UniRef:UniRef50_Q8FBE9
contig_1	cds	4079727	4079969	+	KOIAIB_04087	150.0	1.3e-47	1.0	1.0	0.913	UniRef:UniRef50_E3G5J9
contig_1	cds	4080299	4081228	-	KOIAIB_04088	431.0	8.5e-151	1.0	0.901	0.667	UniRef:UniRef50_P13024
contig_1	cds	4081225	4081860	-	KOIAIB_04089	333.0	1.6e-115	0.934	0.853	0.812	UniRef:UniRef50_P0AEL0
contig_1	cds	4081857	4082759	-	KOIAIB_04090	498.0	8.9e-179	1.0	1.210	0.823	UniRef:UniRef50_A0A433ZWY7
contig_1	cds	4082772	4085822	-	KOIAIB_04091	1598.0	0.0	0.829	1.0	0.903	UniRef:UniRef50_A0A5H7CWS7
contig_1	ncRNA-region	4085182	4085240	-	-	84.4	2.3e-13	-	-	-	RFAM:RF01989
contig_1	cds	4086016	4086849	+	KOIAIB_04092	404.0	8.4e-141	0.993	0.844	0.753	UniRef:UniRef50_P32177
contig_1	cds	4087002	4088057	+	KOIAIB_04093	456.0	2.7e-159	1.105	1.0	0.621	UniRef:UniRef50_P32151
contig_1	cds	4088107	4089855	-	KOIAIB_04094	1128.0	0.0	1.026	1.0	0.961	UniRef:UniRef50_P32152
contig_1	cds	4089855	4090925	-	KOIAIB_04095	436.0	1.4e-151	0.927	0.919	0.621	UniRef:UniRef50_A0A1C6Z602
contig_1	cds	4090915	4092366	-	KOIAIB_04096	899.0	0.0	1.108	1.0	0.901	UniRef:UniRef50_P32154
contig_1	cds	4092377	4092823	-	KOIAIB_04097	295.0	6.9e-103	0.980	0.954	1.0	UniRef:UniRef50_P32155
contig_1	cds	4093124	4093438	-	KOIAIB_04098	-	-	-	-	-	-
contig_1	cds	4093448	4094272	-	KOIAIB_04099	520.0	9.6e-188	0.989	0.975	0.923	UniRef:UniRef50_A4WG94
contig_1	ncRNA	4094319	4094389	+	KOIAIB_04100	77.1	2.1e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	4094411	4094481	+	KOIAIB_04101	69.4	5.3e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	4094503	4094573	+	KOIAIB_04102	76.6	2.5e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	4094595	4094665	+	KOIAIB_04103	76.6	2.5e-11	-	-	-	RFAM:RF02564
contig_1	cds	4094723	4095982	-	KOIAIB_04104	544.0	1.2e-191	0.998	0.901	0.610	UniRef:UniRef50_O05264
contig_1	cds	4095979	4097448	-	KOIAIB_04105	712.0	5.3e-258	1.0	1.264	0.775	UniRef:UniRef50_A0A6L3XZQ8
contig_1	cds	4097736	4098572	+	KOIAIB_04106	414.0	1.9e-145	0.996	0.923	0.740	UniRef:UniRef50_P09377
contig_1	cds	4098556	4099494	+	KOIAIB_04107	577.0	2.6e-208	0.936	0.854	0.979	UniRef:UniRef50_P09378
contig_1	cds	4099491	4100525	-	KOIAIB_04108	670.0	1.2e-244	1.0	0.980	0.988	UniRef:UniRef50_B7UNM8
contig_1	cds	4100810	4101430	+	KOIAIB_04109	402.0	2.3e-142	1.238	1.0	0.804	UniRef:UniRef50_P00448
contig_1	cds	4101690	4102673	+	KOIAIB_04110	465.0	4.9e-165	1.0	1.216	0.823	UniRef:UniRef50_A0A3S4JW27
contig_1	cds	4102822	4103496	+	KOIAIB_04111	369.0	2.7e-129	1.0	0.889	0.759	UniRef:UniRef50_P32157
contig_1	ncRNA	4103510	4103587	-	KOIAIB_04112	78.0	1.4e-11	-	-	-	RFAM:RF02564
contig_1	cds	4103602	4104975	-	KOIAIB_04113	437.0	6.2e-149	0.989	0.983	0.524	UniRef:UniRef50_Q6CZ41
contig_1	cds	4104972	4105670	-	KOIAIB_04114	426.0	2.6e-151	1.0	0.869	0.922	UniRef:UniRef50_P0AE88
contig_1	cds	4105820	4106320	+	KOIAIB_04115	284.0	1.5e-97	0.952	0.873	0.981	UniRef:UniRef50_P0AE85
contig_1	cds	4106469	4107371	+	KOIAIB_04116	409.0	4.2e-142	0.967	0.817	0.728	UniRef:UniRef50_P69380
contig_1	cds	4107317	4107421	-	KOIAIB_04117	-	-	-	-	-	-
contig_1	cds	4107552	4108514	+	KOIAIB_04118	639.0	1.5e-232	1.0	0.909	1.0	UniRef:UniRef50_P0A796
contig_1	ncRNA	4108592	4108633	-	KOIAIB_04119	48.3	2.0e-06	-	-	-	RFAM:RF02751
contig_1	cds	4108834	4109823	+	KOIAIB_04120	438.0	2.1e-153	0.921	0.891	0.696	UniRef:UniRef50_A0A085JN90
contig_1	cds	4109930	4110685	+	KOIAIB_04121	402.0	9.3e-142	0.996	0.988	0.792	UniRef:UniRef50_A8AL09
contig_1	cds	4110740	4111507	-	KOIAIB_04122	349.0	2.5e-120	1.110	0.990	0.682	UniRef:UniRef50_Q491Y3
contig_1	cds	4111615	4112214	-	KOIAIB_04123	192.0	1.4e-60	0.869	0.828	0.584	UniRef:UniRef50_D2BYX2
contig_1	cds	4112315	4112755	+	KOIAIB_04124	213.0	1.7e-70	0.952	1.0	0.712	UniRef:UniRef50_A0A329HBD2
contig_1	cds	4112967	4113266	+	KOIAIB_04125	113.0	3.1e-32	0.970	0.970	0.625	UniRef:UniRef50_A0A6N3R1Q6
contig_1	cds	4113293	4113721	+	KOIAIB_04126	180.0	2.3e-57	0.993	0.966	0.567	UniRef:UniRef50_A0A619AKI5
contig_1	cds	4113726	4114472	-	KOIAIB_04127	246.0	3.0e-80	1.024	1.008	0.512	UniRef:UniRef50_A0A0H5C5A9
contig_1	cds	4114569	4115579	-	KOIAIB_04128	513.0	9.2e-182	1.208	1.0	0.680	UniRef:UniRef50_P0A9C9
contig_1	cds	4115714	4117222	-	KOIAIB_04129	879.0	0.0	0.996	0.912	0.850	UniRef:UniRef50_P18157
contig_1	cds	4117245	4118090	-	KOIAIB_04130	388.0	7.0e-135	0.954	0.890	0.664	UniRef:UniRef50_P0AER0
contig_1	cds	4118521	4118760	+	KOIAIB_04131	68.9	3.2e-15	1.0	0.898	0.582	UniRef:UniRef50_A1SZR9
contig_1	cds	4118845	4119330	-	KOIAIB_04132	267.0	2.2e-91	0.932	0.993	0.873	UniRef:UniRef50_A0A0H3DX24
contig_1	cds	4119423	4120349	-	KOIAIB_04133	369.0	4.1e-126	0.968	0.854	0.644	UniRef:UniRef50_P32166
contig_1	cds	4120416	4121747	-	KOIAIB_04134	778.0	8.6e-283	1.178	1.0	0.810	UniRef:UniRef50_P0A6H5
contig_1	cds	4121757	4122287	-	KOIAIB_04135	223.0	2.9e-73	0.989	0.994	0.638	UniRef:UniRef50_A0A2X5NXA7
contig_1	ncRNA-region	4122285	4122342	-	-	63.7	1.2e-08	-	-	-	RFAM:RF02401
contig_1	cds	4122380	4123234	-	KOIAIB_04136	402.0	7.2e-141	1.0	1.0	0.859	UniRef:UniRef50_A0A2N5EL23
contig_1	cds	4123431	4124456	-	KOIAIB_04137	587.0	4.7e-211	1.0	0.861	0.865	UniRef:UniRef50_P0ACN7
contig_1	cds	4124612	4126810	-	KOIAIB_04138	1217.0	0.0	0.995	0.804	0.808	UniRef:UniRef50_P17888
contig_1	ncRNA-region	4126954	4127006	+	-	60.2	1.5e-08	-	-	-	RFAM:RF03157
contig_1	cds	4127013	4127225	+	KOIAIB_04139	103.0	2.8e-29	0.957	0.931	0.672	UniRef:UniRef50_Q5E2H8
contig_1	cds	4127286	4127894	-	KOIAIB_04140	194.0	3.3e-61	0.970	0.966	0.510	UniRef:UniRef50_N9BFS5
contig_1	ncRNA	4127986	4128027	+	KOIAIB_04141	39.7	8.5e-05	-	-	-	RFAM:RF02751
contig_1	cds	4128078	4128395	-	KOIAIB_04142	153.0	6.0e-48	0.914	0.850	0.750	UniRef:UniRef50_P44618
contig_1	cds	4128672	4129832	+	KOIAIB_04143	645.0	1.9e-232	0.997	0.842	0.842	UniRef:UniRef50_P00935
contig_1	cds	4129835	4132267	+	KOIAIB_04144	1508.0	0.0	1.012	1.0	0.928	UniRef:UniRef50_A0A379U5A8
contig_1	cds	4132616	4133506	+	KOIAIB_04145	540.0	5.5e-194	1.0	0.871	0.882	UniRef:UniRef50_P0AEZ1
contig_1	cds	4133835	4136015	+	KOIAIB_04146	893.0	0.0	1.040	0.956	0.607	UniRef:UniRef50_Q9R2E9
contig_1	cds	4136108	4137013	+	KOIAIB_04147	558.0	4.9e-201	0.997	0.855	0.973	UniRef:UniRef50_P0ABT8
contig_1	cds	4137040	4137657	-	KOIAIB_04148	265.0	5.2e-89	1.010	0.941	0.657	UniRef:UniRef50_W1F536
contig_1	cds	4137932	4139035	-	KOIAIB_04149	454.0	1.1e-158	0.995	0.984	0.638	UniRef:UniRef50_A0A7I8EDJ4
contig_1	cds	4139046	4139708	-	KOIAIB_04150	303.0	5.7e-103	1.0	0.824	0.695	UniRef:UniRef50_P78055
contig_1	cds	4139720	4142221	-	KOIAIB_04151	1336.0	0.0	0.826	0.952	0.999	UniRef:UniRef50_A0A3D2B5Q5
contig_1	cds	4142530	4143609	+	KOIAIB_04152	494.0	1.0e-175	1.0	1.278	0.780	UniRef:UniRef50_A0A376DDG9
contig_1	cds	4143624	4143944	+	KOIAIB_04153	197.0	3.7e-65	1.0	0.855	1.0	UniRef:UniRef50_P69816
contig_1	cds	4143995	4146292	+	KOIAIB_04154	1320.0	0.0	1.0	0.861	0.860	UniRef:UniRef50_P32674
contig_1	cds	4146258	4147136	+	KOIAIB_04155	578.0	1.8e-209	1.0	0.888	0.986	UniRef:UniRef50_P32675
contig_1	cds	4147138	4147479	+	KOIAIB_04156	163.0	1.8e-51	0.982	0.902	0.748	UniRef:UniRef50_A0A285B236
contig_1	cds	4147466	4148317	-	KOIAIB_04157	357.0	4.3e-122	0.993	0.801	0.641	UniRef:UniRef50_P32677
contig_1	cds	4148532	4150265	-	KOIAIB_04158	1129.0	0.0	1.099	1.0	0.902	UniRef:UniRef50_P0CB39
contig_1	cds	4150447	4153098	-	KOIAIB_04159	1613.0	0.0	0.976	0.928	0.936	UniRef:UniRef50_P00864
contig_1	cds	4153696	4154847	-	KOIAIB_04160	728.0	1.6e-265	1.0	0.910	0.911	UniRef:UniRef50_P23908
contig_1	cds	4155001	4156005	+	KOIAIB_04161	603.0	5.2e-218	1.0	0.884	0.886	UniRef:UniRef50_Q9KNT6
contig_1	cds	4156013	4156789	+	KOIAIB_04162	498.0	8.7e-179	0.996	0.848	1.0	UniRef:UniRef50_P0A6C8
contig_1	cds	4156850	4158223	+	KOIAIB_04163	816.0	6.5e-298	0.998	0.921	0.908	UniRef:UniRef50_Q9K3D7
contig_1	ncRNA	4158285	4158394	-	KOIAIB_04164	139.3	3.7e-26	-	-	-	RFAM:RF00035
contig_1	cds	4158490	4159407	+	KOIAIB_04165	416.0	3.0e-145	0.961	0.936	0.703	UniRef:UniRef50_A0A7X4LIK5
contig_1	cds	4159390	4160790	-	KOIAIB_04166	670.0	3.7e-239	0.991	0.821	0.690	UniRef:UniRef50_Q8ZA97
contig_1	cds	4161067	4161771	+	KOIAIB_04167	441.0	6.5e-157	1.0	0.815	0.996	UniRef:UniRef50_P0ACU5
contig_1	cds	4161771	4162130	+	KOIAIB_04168	159.0	1.5e-49	0.950	0.837	0.664	UniRef:UniRef50_P0AF40
contig_1	cds	4162170	4163270	-	KOIAIB_04169	434.0	2.5e-150	0.973	0.908	0.596	UniRef:UniRef50_G4QJS8
contig_1	ncRNA-region	4163384	4163573	+	-	86.5	9.9e-15	-	-	-	RFAM:RF00174
contig_1	cds	4163639	4165483	+	KOIAIB_04170	1073.0	0.0	0.845	1.0	0.998	UniRef:UniRef50_A0A379SA30
contig_1	cds	4165428	4166285	+	KOIAIB_04171	540.0	5.0e-195	0.982	0.915	0.986	UniRef:UniRef50_P22634
contig_1	rRNA	4166659	4168200	+	KOIAIB_04172	1577.5	7.8e-48	-	-	-	RFAM:RF00177
contig_1	tRNA	4168372	4168447	+	KOIAIB_04173	66.6	-	-	-	-	-
contig_1	ncRNA	4168525	4168633	+	KOIAIB_04174	123.0	2.3e-21	-	-	-	RFAM:RF01830
contig_1	rRNA	4168641	4171544	+	KOIAIB_04175	2878.5	5.1e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	4171639	4171754	+	KOIAIB_04176	90.3	6.7e-15	-	-	-	RFAM:RF00001
contig_1	cds	4172057	4173085	+	KOIAIB_04177	475.0	3.9e-167	0.991	0.887	0.646	UniRef:UniRef50_Q6DAP0
contig_1	cds	4173082	4174047	+	KOIAIB_04178	548.0	9.3e-197	0.994	0.889	0.859	UniRef:UniRef50_P06709
contig_1	cds	4174076	4175002	-	KOIAIB_04179	434.0	1.2e-151	0.997	0.810	0.671	UniRef:UniRef50_P54556
contig_1	tRNA	4175388	4175463	+	KOIAIB_04180	81.3	-	-	-	-	-
contig_1	tRNA	4175472	4175556	+	KOIAIB_04181	73.0	-	-	-	-	-
contig_1	tRNA	4175673	4175747	+	KOIAIB_04182	70.6	-	-	-	-	-
contig_1	tRNA	4175754	4175829	+	KOIAIB_04183	84.7	-	-	-	-	-
contig_1	cds	4175944	4177128	+	KOIAIB_04184	751.0	3.8e-273	1.188	0.914	0.838	UniRef:UniRef50_P0CE47
contig_1	cds	4177358	4177741	+	KOIAIB_04185	195.0	1.5e-63	1.0	0.809	0.850	UniRef:UniRef50_P0AG96
contig_1	cds	4177743	4178288	+	KOIAIB_04186	292.0	5.6e-101	0.823	1.0	0.960	UniRef:UniRef50_A0A4Q3YN90
contig_1	cds	4178447	4178875	+	KOIAIB_04187	191.0	1.8e-61	1.0	0.845	0.683	UniRef:UniRef50_P10055
contig_1	cds	4178879	4179583	+	KOIAIB_04188	418.0	1.5e-148	1.051	1.0	0.935	UniRef:UniRef50_P0A7L0
contig_1	cds	4179996	4180493	+	KOIAIB_04189	237.0	1.1e-79	1.0	1.154	0.824	UniRef:UniRef50_A0A485B5U9
contig_1	cds	4180560	4180925	+	KOIAIB_04190	144.0	8.0e-44	0.959	0.835	0.802	UniRef:UniRef50_P0A7K2
contig_1	ncRNA	4180930	4180991	+	KOIAIB_04191	74.6	8.8e-15	-	-	-	RFAM:RF00630
contig_1	cds	4181245	4185273	+	KOIAIB_04192	1890.0	0.0	1.113	0.999	0.662	UniRef:UniRef50_P0A8V2
contig_1	cds	4185350	4189573	+	KOIAIB_04193	2248.0	0.0	0.977	0.961	0.830	UniRef:UniRef50_Q65W40
contig_1	cds	4189786	4190325	+	KOIAIB_04194	361.0	1.5e-127	0.966	0.828	1.0	UniRef:UniRef50_P27375
contig_1	ncRNA	4190327	4190487	-	KOIAIB_04195	201.2	8.7e-30	-	-	-	RFAM:RF00372
contig_1	cds	4190735	4191868	-	KOIAIB_04196	514.0	7.5e-181	0.981	0.841	0.673	UniRef:UniRef50_A0A7T3X3R1
contig_1	cds	4191865	4192635	-	KOIAIB_04197	398.0	6.0e-140	1.0	1.0	0.813	UniRef:UniRef50_A7MQQ2
contig_1	cds	4192637	4192837	-	KOIAIB_04198	-	-	-	-	-	-
contig_1	cds	4192821	4193576	-	KOIAIB_04199	275.0	1.6e-91	0.976	0.953	0.580	UniRef:UniRef50_A0A8S0FGV7
contig_1	cds	4193569	4194204	-	KOIAIB_04200	216.0	6.2e-69	0.953	0.810	0.522	UniRef:UniRef50_A0A097QY13
contig_1	cds	4194204	4196099	-	KOIAIB_04201	856.0	2.9e-308	0.992	0.960	0.661	UniRef:UniRef50_Q6G477
contig_1	ncRNA-region	4196180	4196280	-	-	74.7	3.2e-12	-	-	-	RFAM:RF00059
contig_1	cds	4196332	4196808	-	KOIAIB_04202	282.0	8.3e-97	1.203	1.0	0.795	UniRef:UniRef50_P0AFX4
