# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3937976	3938644	-	OBDLAM_03938	432.0	2.2e-154	1.0	0.933	0.991	UniRef:UniRef50_D5CVJ9
contig_1	cds	3938702	3939289	-	OBDLAM_03939	335.0	1.9e-116	1.087	0.926	0.887	UniRef:UniRef50_Q8CWB9
contig_1	cds	3939364	3939906	-	OBDLAM_03940	334.0	5.6e-117	0.950	0.895	0.988	UniRef:UniRef50_A0A377DHI1
contig_1	cds	3940992	3941132	-	OBDLAM_03941	55.8	5.0e-11	1.0	0.920	0.652	UniRef:UniRef50_Q9A383
contig_1	cds	3941132	3941398	-	OBDLAM_03942	107.0	3.2e-30	1.011	0.848	0.596	UniRef:UniRef50_Q9HY25
contig_1	cds	3941759	3941860	-	OBDLAM_03943	61.2	1.5e-13	1.0	1.0	1.0	UniRef:UniRef50_C1P5Z8
contig_1	cds	3942976	3947232	+	OBDLAM_03944	2167.0	0.0	1.148	0.999	0.718	UniRef:UniRef50_A0A7U9H6R6
contig_1	cds	3947257	3947415	-	OBDLAM_03945	-	-	-	-	-	-
contig_1	cds	3947372	3948223	-	OBDLAM_03946	-	-	-	-	-	-
contig_1	cds	3948813	3949406	-	OBDLAM_03947	220.0	3.1e-71	0.914	0.822	0.611	UniRef:UniRef50_A0A2P7TX98
contig_1	cds	3949763	3951088	-	OBDLAM_03948	846.0	2.9e-310	1.095	1.0	0.909	UniRef:UniRef50_P77212
contig_1	cds	3951314	3952168	+	OBDLAM_03949	531.0	1.3e-191	0.944	0.887	0.996	UniRef:UniRef50_P77379
contig_1	cds	3952695	3953414	+	OBDLAM_03950	401.0	5.1e-142	0.866	0.941	0.947	UniRef:UniRef50_A0A377DHN6
contig_1	cds	3953425	3954852	+	OBDLAM_03951	636.0	1.9e-226	0.981	0.930	0.655	UniRef:UniRef50_P77536
contig_1	cds	3954845	3955540	+	OBDLAM_03952	440.0	9.8e-157	1.0	0.819	0.987	UniRef:UniRef50_P77433
contig_1	cds	3955783	3956451	-	OBDLAM_03953	422.0	2.3e-150	1.086	1.0	0.921	UniRef:UniRef50_P77180
contig_1	cds	3956664	3958334	-	OBDLAM_03954	923.0	0.0	0.982	0.819	0.797	UniRef:UniRef50_P17444
contig_1	cds	3958348	3959820	-	OBDLAM_03955	777.0	6.1e-281	1.141	1.0	0.733	UniRef:UniRef50_P17445
contig_1	cds	3959834	3960421	-	OBDLAM_03956	220.0	3.0e-71	0.985	0.831	0.589	UniRef:UniRef50_P17446
contig_1	cds	3960550	3962583	+	OBDLAM_03957	1121.0	0.0	0.873	0.928	0.968	UniRef:UniRef50_C7MYQ2
contig_1	cds	3963458	3964546	+	OBDLAM_03958	706.0	1.3e-257	1.119	1.0	0.886	UniRef:UniRef50_P21514
contig_1	cds	3964588	3965520	-	OBDLAM_03959	561.0	3.8e-202	0.994	0.885	0.903	UniRef:UniRef50_P77700
contig_1	cds	3965612	3966109	-	OBDLAM_03960	317.0	7.2e-111	0.970	0.894	0.988	UniRef:UniRef50_P77219
contig_1	cds	3966367	3966972	+	OBDLAM_03961	-	-	-	-	-	-
contig_1	cds	3967012	3967875	+	OBDLAM_03962	561.0	2.0e-203	1.0	0.947	0.948	UniRef:UniRef50_P77297
contig_1	cds	3967865	3969412	+	OBDLAM_03963	787.0	4.4e-285	1.0	0.972	0.794	UniRef:UniRef50_P77187
contig_1	cds	3969412	3970830	+	OBDLAM_03964	678.0	3.1e-243	0.972	0.918	0.712	UniRef:UniRef50_P77221
contig_1	ncRNA	3970898	3970967	-	OBDLAM_03965	77.5	1.7e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	3970991	3971060	-	OBDLAM_03966	71.8	1.9e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	3971084	3971153	-	OBDLAM_03967	77.5	1.7e-11	-	-	-	RFAM:RF02564
contig_1	cds	3971252	3972202	+	OBDLAM_03968	588.0	3.8e-212	1.184	1.0	0.832	UniRef:UniRef50_P77624
contig_1	cds	3972212	3973594	+	OBDLAM_03969	697.0	2.1e-251	0.987	0.950	0.769	UniRef:UniRef50_A0A379ZWW9
contig_1	cds	3974081	3974485	+	OBDLAM_03970	240.0	1.7e-81	1.0	0.950	0.903	UniRef:UniRef50_A0A7Z1D2P2
contig_1	cds	3974482	3974829	+	OBDLAM_03971	216.0	2.1e-72	1.209	1.0	0.806	UniRef:UniRef50_Q3YYX2
contig_1	cds	3974878	3976413	+	OBDLAM_03972	945.0	0.0	1.182	0.987	0.829	UniRef:UniRef50_A0A5Q5AAR9
contig_1	cds	3976485	3977483	+	OBDLAM_03973	452.0	7.3e-160	0.813	0.989	0.826	UniRef:UniRef50_A0A376X3W8
contig_1	cds	3977726	3978541	+	OBDLAM_03974	560.0	2.7e-203	1.0	0.931	0.996	UniRef:UniRef50_P77393
contig_1	cds	3979216	3979848	-	OBDLAM_03975	406.0	3.4e-144	0.995	0.871	0.990	UniRef:UniRef50_P75693
contig_1	cds	3980034	3980309	+	OBDLAM_03976	158.0	4.5e-50	1.0	0.835	0.934	UniRef:UniRef50_B7LMM4
contig_1	cds	3980407	3981993	-	OBDLAM_03977	538.0	1.4e-186	1.025	0.998	0.518	UniRef:UniRef50_L8XYI4
contig_1	cds	3982232	3983122	+	OBDLAM_03978	331.0	1.8e-111	0.993	0.845	0.568	UniRef:UniRef50_Q8EJW1
contig_1	ncRNA	3983209	3983280	+	OBDLAM_03979	61.0	1.8e-08	-	-	-	RFAM:RF02564
contig_1	ncRNA	3983302	3983373	+	OBDLAM_03980	63.0	7.6e-09	-	-	-	RFAM:RF02564
contig_1	cds	3983469	3984638	+	OBDLAM_03981	604.0	1.1e-216	0.964	0.915	0.776	UniRef:UniRef50_A0A157SL74
contig_1	cds	3984672	3986123	+	OBDLAM_03982	768.0	2.2e-277	0.983	0.833	0.789	UniRef:UniRef50_Q937N6
contig_1	cds	3986163	3988049	+	OBDLAM_03983	1267.0	0.0	1.006	1.0	0.992	UniRef:UniRef50_A0A922YQK8
contig_1	ncRNA	3988147	3988223	+	OBDLAM_03984	71.7	2.0e-10	-	-	-	RFAM:RF02564
contig_1	cds	3988379	3989638	+	OBDLAM_03985	769.0	2.1e-280	1.010	0.883	0.941	UniRef:UniRef50_P0AA82
contig_1	cds	3989628	3990911	+	OBDLAM_03986	691.0	3.5e-249	1.152	1.004	0.713	UniRef:UniRef50_A0AAE8NBA7
contig_1	cds	3991248	3992147	-	OBDLAM_03987	289.0	1.4e-95	0.950	0.913	0.521	UniRef:UniRef50_A0A1U6GKJ7
contig_1	cds	3992256	3992915	+	OBDLAM_03988	293.0	1.6e-99	0.968	0.910	0.693	UniRef:UniRef50_A0A3G4VNE3
contig_1	cds	3992946	3993416	+	OBDLAM_03989	299.0	6.1e-104	1.0	0.897	0.994	UniRef:UniRef50_P00816
contig_1	cds	3993422	3994603	+	OBDLAM_03990	715.0	1.8e-260	1.071	1.0	0.912	UniRef:UniRef50_P17583
contig_1	cds	3994706	3995311	-	OBDLAM_03991	407.0	5.1e-145	1.0	0.885	0.985	UniRef:UniRef50_P07464
contig_1	cds	3995383	3996636	-	OBDLAM_03992	729.0	1.4e-264	0.988	0.877	0.905	UniRef:UniRef50_P16552
contig_1	cds	3996688	3999762	-	OBDLAM_03993	2149.0	0.0	0.997	0.945	1.0	UniRef:UniRef50_T0QL95
contig_1	cds	3999885	4000976	-	OBDLAM_03994	638.0	2.3e-230	0.964	0.829	0.960	UniRef:UniRef50_P03023
contig_1	cds	4001044	4001991	-	OBDLAM_03995	595.0	1.9e-215	0.975	0.903	0.990	UniRef:UniRef50_P77569
contig_1	cds	4002068	4003732	+	OBDLAM_03996	603.0	5.0e-210	1.020	0.857	0.533	UniRef:UniRef50_P77397
contig_1	cds	4003734	4004678	+	OBDLAM_03997	568.0	5.2e-205	1.070	1.0	0.863	UniRef:UniRef50_P0ABR9
contig_1	cds	4004696	4005562	+	OBDLAM_03998	416.0	2.6e-145	0.972	0.856	0.679	UniRef:UniRef50_P77044
contig_1	cds	4005572	4006381	+	OBDLAM_03999	274.0	1.0e-90	0.993	0.985	0.532	UniRef:UniRef50_M7MUZ7
contig_1	cds	4006378	4007328	+	OBDLAM_04000	466.0	1.7e-164	0.949	0.845	0.780	UniRef:UniRef50_Q52060
contig_1	cds	4007325	4008338	+	OBDLAM_04001	511.0	1.9e-182	0.994	1.106	0.800	UniRef:UniRef50_A0A378B201
contig_1	ncRNA	4008441	4008518	-	OBDLAM_04002	79.3	8.0e-12	-	-	-	RFAM:RF02564
contig_1	ncRNA	4008542	4008619	-	OBDLAM_04003	85.0	7.4e-13	-	-	-	RFAM:RF02564
contig_1	ncRNA	4008542	4008619	+	OBDLAM_04004	62.4	9.7e-09	-	-	-	RFAM:RF02564
contig_1	ncRNA	4008643	4008720	-	OBDLAM_04005	87.2	2.9e-13	-	-	-	RFAM:RF02564
contig_1	ncRNA	4008643	4008720	+	OBDLAM_04006	61.5	1.4e-08	-	-	-	RFAM:RF02564
contig_1	ncRNA	4008744	4008819	-	OBDLAM_04007	62.8	8.1e-09	-	-	-	RFAM:RF02564
contig_1	cds	4008916	4010127	+	OBDLAM_04008	460.0	1.2e-158	1.171	0.992	0.593	UniRef:UniRef50_A0A0C7KG31
contig_1	cds	4010229	4010768	+	OBDLAM_04009	214.0	2.2e-69	1.0	0.856	0.670	UniRef:UniRef50_A0A0U5GKZ0
contig_1	cds	4010892	4011725	-	OBDLAM_04010	454.0	3.5e-162	0.809	1.0	0.969	UniRef:UniRef50_A0A376L0M3
contig_1	cds	4011819	4012928	-	OBDLAM_04011	743.0	4.1e-272	1.0	0.911	0.995	UniRef:UniRef50_P25437
contig_1	cds	4012963	4013238	-	OBDLAM_04012	94.7	6.8e-25	1.055	0.842	0.510	UniRef:UniRef50_M1RUU9
contig_1	cds	4013426	4014199	-	OBDLAM_04013	318.0	2.3e-108	1.012	0.996	0.542	UniRef:UniRef50_R8WZ25
contig_1	cds	4014760	4015956	-	OBDLAM_04014	757.0	2.1e-276	1.126	1.0	0.864	UniRef:UniRef50_Q47536
contig_1	cds	4015966	4016637	-	OBDLAM_04015	265.0	3.6e-88	1.0	0.945	0.623	UniRef:UniRef50_P71311
contig_1	cds	4017194	4017403	-	OBDLAM_04016	138.0	6.1e-43	1.0	0.873	0.986	UniRef:UniRef50_A0A7G5F6S9
contig_1	cds	4017404	4017697	-	OBDLAM_04017	188.0	5.6e-62	0.969	0.839	0.947	UniRef:UniRef50_A0A3G8EUU7
contig_1	cds	4018302	4019420	+	OBDLAM_04018	571.0	7.4e-204	0.960	0.844	0.810	UniRef:UniRef50_W1DNL4
contig_1	cds	4019461	4020741	+	OBDLAM_04019	637.0	5.2e-228	0.948	0.854	0.777	UniRef:UniRef50_P39385
contig_1	cds	4020857	4022008	+	OBDLAM_04020	596.0	2.5e-215	0.807	0.990	0.968	UniRef:UniRef50_A0A3P8KRI6
contig_1	cds	4022018	4022785	+	OBDLAM_04021	338.0	3.4e-116	0.996	0.948	0.685	UniRef:UniRef50_A0A1S8ND51
contig_1	cds	4022782	4022922	+	OBDLAM_04022	-	-	-	-	-	-
contig_1	cds	4022992	4023963	+	OBDLAM_04023	495.0	1.7e-176	0.981	1.026	0.864	UniRef:UniRef50_A0A9X0Q013
contig_1	cds	4024031	4025209	+	OBDLAM_04024	540.0	3.7e-192	0.898	1.0	0.864	UniRef:UniRef50_A0A659PVP4
contig_1	cds	4025416	4025775	-	OBDLAM_04025	-	-	-	-	-	-
contig_1	cds	4026025	4026708	+	OBDLAM_04026	301.0	3.6e-103	0.802	0.989	0.857	UniRef:UniRef50_G5NM34
contig_1	cds	4026705	4027166	+	OBDLAM_04027	192.0	1.2e-61	1.196	0.989	0.607	UniRef:UniRef50_A8ADA5
contig_1	cds	4027179	4028351	+	OBDLAM_04028	765.0	1.1e-280	1.0	1.0	0.992	UniRef:UniRef50_P39377
contig_1	cds	4028416	4029327	+	OBDLAM_04029	375.0	4.0e-130	0.997	1.208	0.662	UniRef:UniRef50_Q8X487
contig_1	cds	4029320	4029712	-	OBDLAM_04030	195.0	1.1e-63	0.954	0.925	0.774	UniRef:UniRef50_P39375
contig_1	sorf	4029709	4029798	-	OBDLAM_04031	57.8	1.9e-17	0.931	1.0	1.0	UniRef:UniRef50_P0DPC6
contig_1	cds	4030385	4031056	+	OBDLAM_04032	390.0	4.8e-138	0.892	0.869	0.945	UniRef:UniRef50_A0A8S0G5P1
contig_1	cds	4031029	4031214	+	OBDLAM_04033	-	-	-	-	-	-
contig_1	cds	4031355	4032080	-	OBDLAM_04034	384.0	1.6e-135	0.809	1.0	0.985	UniRef:UniRef50_A0A376ZLI0
contig_1	cds	4032343	4033803	-	OBDLAM_04035	540.0	2.9e-188	0.981	0.946	0.572	UniRef:UniRef50_E0SMJ7
contig_1	cds	4033884	4035068	-	OBDLAM_04036	615.0	1.2e-220	0.985	0.876	0.768	UniRef:UniRef50_P24215
contig_1	cds	4035408	4036751	+	OBDLAM_04037	675.0	1.9e-244	0.817	1.0	0.997	UniRef:UniRef50_A0A376RPM8
contig_1	cds	4036924	4037826	-	OBDLAM_04038	473.0	7.6e-169	0.813	0.907	0.988	UniRef:UniRef50_A0A2X3CRQ0
contig_1	cds	4037846	4038349	-	OBDLAM_04039	207.0	1.5e-67	0.982	0.965	0.671	UniRef:UniRef50_B0LF87
contig_1	cds	4038362	4038892	-	OBDLAM_04040	237.0	2.1e-78	0.966	0.813	0.700	UniRef:UniRef50_P08189
contig_1	cds	4038902	4041538	-	OBDLAM_04041	1212.0	0.0	0.826	1.0	0.803	UniRef:UniRef50_A0AAN5LFV1
contig_1	cds	4041605	4042330	-	OBDLAM_04042	298.0	7.0e-101	0.988	0.992	0.643	UniRef:UniRef50_A0A379FF48
contig_1	cds	4042367	4042864	-	OBDLAM_04043	265.0	2.9e-90	0.988	0.901	0.748	UniRef:UniRef50_A0A448S925
contig_1	cds	4042971	4043525	-	OBDLAM_04044	232.0	7.8e-77	1.0	1.011	0.723	UniRef:UniRef50_A0A0C5ENL5
contig_1	cds	4044007	4044603	-	OBDLAM_04045	326.0	3.3e-113	0.990	0.942	0.806	UniRef:UniRef50_V5Z5C6
contig_1	cds	4045080	4045682	-	OBDLAM_04046	323.0	4.8e-112	0.895	0.806	0.849	UniRef:UniRef50_A0A2X2VG77
contig_1	cds	4045943	4046260	+	OBDLAM_04047	177.0	3.0e-57	0.943	0.876	0.929	UniRef:UniRef50_A0A377DY03
contig_1	cds	4047138	4047854	+	OBDLAM_04048	490.0	6.9e-177	0.975	0.917	0.983	UniRef:UniRef50_P69856
contig_1	cds	4047874	4048980	+	OBDLAM_04049	684.0	4.4e-249	0.913	0.864	0.982	UniRef:UniRef50_A0A828PA88
contig_1	cds	4049044	4049991	+	OBDLAM_04050	561.0	4.9e-202	0.921	0.808	0.886	UniRef:UniRef50_P39370
contig_1	cds	4050235	4051107	+	OBDLAM_04051	593.0	3.6e-215	1.0	0.861	0.972	UniRef:UniRef50_A0A140NMQ2
contig_1	cds	4051170	4052480	-	OBDLAM_04052	464.0	5.9e-160	0.986	0.947	0.544	UniRef:UniRef50_A0A564I1D5
contig_1	cds	4052477	4052698	-	OBDLAM_04053	-	-	-	-	-	-
contig_1	cds	4052715	4052843	-	OBDLAM_04054	-	-	-	-	-	-
contig_1	cds	4053592	4054533	-	OBDLAM_04055	-	-	-	-	-	-
contig_1	cds	4055520	4055867	+	OBDLAM_04056	221.0	2.2e-74	1.209	1.0	0.827	UniRef:UniRef50_Q3YYX2
contig_1	cds	4056063	4057301	+	OBDLAM_04057	820.0	6.3e-301	1.0	0.894	0.988	UniRef:UniRef50_A0A2X1JB23
contig_1	cds	4057540	4058898	-	OBDLAM_04058	570.0	1.4e-201	0.980	0.957	0.650	UniRef:UniRef50_C4LCL5
contig_1	cds	4059631	4059888	-	OBDLAM_04059	168.0	1.9e-54	1.0	0.859	1.0	UniRef:UniRef50_F5NR41
contig_1	cds	4060012	4060122	+	OBDLAM_04060	-	-	-	-	-	-
contig_1	cds	4060587	4060880	-	OBDLAM_04061	188.0	5.6e-62	0.969	0.839	0.947	UniRef:UniRef50_A0A3G8EUU7
contig_1	cds	4061366	4061887	+	OBDLAM_04062	191.0	1.2e-60	0.977	0.944	0.580	UniRef:UniRef50_Q6D895
contig_1	cds	4061884	4062837	+	OBDLAM_04063	485.0	4.8e-172	0.997	0.911	0.756	UniRef:UniRef50_P23485
contig_1	cds	4062924	4065248	+	OBDLAM_04064	1571.0	0.0	1.0	1.0	0.997	UniRef:UniRef50_P13036
contig_1	cds	4065293	4066195	+	OBDLAM_04065	407.0	4.1e-142	0.943	0.931	0.731	UniRef:UniRef50_P15028
contig_1	cds	4066192	4067190	+	OBDLAM_04066	432.0	7.7e-151	1.012	0.974	0.702	UniRef:UniRef50_P15030
contig_1	cds	4067187	4068143	+	OBDLAM_04067	301.0	8.2e-100	0.994	0.949	0.500	UniRef:UniRef50_Q9CPB9
contig_1	cds	4068144	4068911	+	OBDLAM_04068	347.0	1.5e-119	1.0	0.917	0.678	UniRef:UniRef50_P15031
contig_1	cds	4069468	4069725	-	OBDLAM_04069	181.0	2.2e-59	1.0	0.810	0.965	UniRef:UniRef50_A0A8T5YHT8
contig_1	cds	4069808	4070014	-	OBDLAM_04070	101.0	2.9e-28	1.0	0.829	0.691	UniRef:UniRef50_A0A6C8G5T1
contig_1	cds	4070376	4071899	-	OBDLAM_04071	987.0	0.0	1.101	1.0	0.898	UniRef:UniRef50_A0A0J2BNC6
contig_1	cds	4073047	4074198	+	OBDLAM_04072	713.0	4.4e-260	0.974	0.935	0.954	UniRef:UniRef50_A0A377HI23
contig_1	cds	4074118	4074477	-	OBDLAM_04073	145.0	1.8e-44	0.958	0.891	0.640	UniRef:UniRef50_P39212
contig_1	ncRNA	4074359	4074481	-	OBDLAM_04074	150.5	1.1e-25	-	-	-	RFAM:RF01387
contig_1	cds	4074537	4075289	+	OBDLAM_04075	-	-	-	-	-	-
contig_1	cds	4075650	4076144	+	OBDLAM_04076	-	-	-	-	-	-
contig_1	cds	4076297	4076521	+	OBDLAM_04077	-	-	-	-	-	-
contig_1	cds	4077017	4077394	-	OBDLAM_04078	252.0	2.7e-86	0.984	0.837	1.0	UniRef:UniRef50_A0A899NDL5
contig_1	cds	4077439	4077714	-	OBDLAM_04079	178.0	3.8e-58	0.989	0.818	0.933	UniRef:UniRef50_P19763
contig_1	cds	4078043	4078564	+	OBDLAM_04080	183.0	2.3e-57	1.023	0.898	0.582	UniRef:UniRef50_A0A7U9H841
contig_1	cds	4078650	4079237	+	OBDLAM_04081	259.0	6.7e-87	0.877	0.859	0.684	UniRef:UniRef50_P07111
contig_1	cds	4079358	4081868	+	OBDLAM_04082	1080.0	0.0	1.012	0.983	0.650	UniRef:UniRef50_P07110
contig_1	cds	4081937	4082668	+	OBDLAM_04083	478.0	1.7e-171	1.0	0.838	1.0	UniRef:UniRef50_P15319
contig_1	cds	4082705	4083268	+	OBDLAM_04084	382.0	1.1e-135	1.0	0.949	0.989	UniRef:UniRef50_Q707J8
contig_1	cds	4083352	4083870	+	OBDLAM_04085	338.0	8.8e-119	1.0	0.851	0.994	UniRef:UniRef50_A0A1X1LMS2
contig_1	cds	4083893	4084885	+	OBDLAM_04086	421.0	8.2e-147	1.006	1.0	0.611	UniRef:UniRef50_A0AAN3SF62
contig_1	cds	4084942	4085724	+	OBDLAM_04087	518.0	3.4e-187	1.0	0.929	0.996	UniRef:UniRef50_A0A376MPN3
contig_1	cds	4087321	4088586	-	OBDLAM_04088	648.0	3.7e-233	0.998	0.972	0.760	UniRef:UniRef50_W1J6G5
contig_1	tRNA	4088773	4088857	-	OBDLAM_04089	79.3	-	-	-	-	-
contig_1	cds	4089053	4090072	+	OBDLAM_04090	613.0	7.1e-222	1.088	1.0	0.824	UniRef:UniRef50_P27250
contig_1	cds	4090200	4091882	+	OBDLAM_04091	1108.0	0.0	1.002	1.0	0.998	UniRef:UniRef50_P39342
contig_1	cds	4091865	4092947	-	OBDLAM_04092	681.0	6.0e-248	0.997	0.916	0.994	UniRef:UniRef50_P0ADC6
contig_1	cds	4092947	4094047	-	OBDLAM_04093	508.0	5.7e-179	1.191	1.0	0.640	UniRef:UniRef50_P0AF98
contig_1	cds	4094314	4095825	+	OBDLAM_04094	899.0	0.0	1.060	1.0	0.846	UniRef:UniRef50_Q2NR41
contig_1	ncRNA	4094872	4095066	-	OBDLAM_04095	180.2	3.6e-28	-	-	-	RFAM:RF02850
contig_1	ncRNA	4095900	4095975	-	OBDLAM_04096	82.3	2.4e-12	-	-	-	RFAM:RF02564
contig_1	ncRNA	4095996	4096071	-	OBDLAM_04097	72.3	1.5e-10	-	-	-	RFAM:RF02564
contig_1	cds	4096179	4096622	+	OBDLAM_04098	278.0	8.9e-96	1.0	0.865	0.918	UniRef:UniRef50_Q6DA53
contig_1	cds	4096622	4099477	+	OBDLAM_04099	1622.0	0.0	1.0	0.850	0.828	UniRef:UniRef50_P07118
contig_1	cds	4099533	4100729	-	OBDLAM_04100	734.0	6.5e-268	0.965	0.901	0.992	UniRef:UniRef50_P39338
contig_1	cds	4100914	4101417	+	OBDLAM_04101	214.0	8.7e-70	0.994	0.806	0.620	UniRef:UniRef50_P39337
contig_1	cds	4101463	4101879	-	OBDLAM_04102	186.0	6.8e-60	1.043	1.0	0.681	UniRef:UniRef50_Q6LUW5
contig_1	cds	4102041	4103045	+	OBDLAM_04103	632.0	9.6e-229	1.0	0.831	0.946	UniRef:UniRef50_P04391
contig_1	cds	4103101	4104696	-	OBDLAM_04104	797.0	7.1e-288	1.104	1.0	0.729	UniRef:UniRef50_A0A8S7CSZ0
contig_1	cds	4104819	4105271	-	OBDLAM_04105	246.0	4.4e-83	0.987	0.822	0.764	UniRef:UniRef50_A0A0H3MSU9
contig_1	cds	4105416	4106009	-	OBDLAM_04106	-	-	-	-	-	-
contig_1	cds	4106080	4106793	+	OBDLAM_04107	277.0	4.1e-92	0.987	0.824	0.594	UniRef:UniRef50_A0A177GCP5
contig_1	cds	4106924	4107319	+	OBDLAM_04108	248.0	1.6e-84	0.908	0.821	1.0	UniRef:UniRef50_F4GQR7
contig_1	cds	4107738	4108673	+	OBDLAM_04109	391.0	1.5e-134	0.994	0.813	0.608	UniRef:UniRef50_Q9KP66
contig_1	cds	4108686	4109147	+	OBDLAM_04110	268.0	5.9e-92	1.0	1.0	0.843	UniRef:UniRef50_Q328U1
contig_1	cds	4109220	4109606	+	OBDLAM_04111	215.0	1.8e-71	1.0	0.815	0.867	UniRef:UniRef50_A8AQ05
contig_1	cds	4109812	4112508	-	OBDLAM_04112	1735.0	0.0	1.040	1.0	0.959	UniRef:UniRef50_A0A085G1Q5
contig_1	ncRNA-region	4112602	4112717	-	-	121.9	4.1e-20	-	-	-	RFAM:RF01056
contig_1	cds	4112887	4113834	+	OBDLAM_04113	543.0	1.6e-194	1.0	0.847	0.867	UniRef:UniRef50_P36673
contig_1	cds	4113953	4115374	+	OBDLAM_04114	646.0	2.1e-230	0.994	0.916	0.685	UniRef:UniRef50_P36672
contig_1	cds	4115424	4117079	+	OBDLAM_04115	1176.0	0.0	1.0	0.918	0.996	UniRef:UniRef50_P28904
contig_1	cds	4117473	4119611	+	OBDLAM_04116	1135.0	0.0	1.065	1.001	0.740	UniRef:UniRef50_A0A198FRE1
contig_1	cds	4119769	4120233	+	OBDLAM_04117	226.0	3.6e-75	1.0	0.880	0.636	UniRef:UniRef50_A0A5W0MXC9
contig_1	cds	4120278	4120664	-	OBDLAM_04118	161.0	7.6e-51	0.828	1.0	0.830	UniRef:UniRef50_A0A377UU91
contig_1	cds	4120847	4122199	-	OBDLAM_04119	835.0	1.4e-305	0.980	0.866	0.957	UniRef:UniRef50_P0AFK0
contig_1	cds	4122294	4122845	+	OBDLAM_04120	162.0	5.0e-49	0.858	0.849	0.567	UniRef:UniRef50_D3V5K3
contig_1	ncRNA	4122894	4122971	-	OBDLAM_04121	86.0	4.9e-13	-	-	-	RFAM:RF02564
contig_1	cds	4123001	4124374	-	OBDLAM_04122	754.0	2.0e-273	0.991	0.902	0.806	UniRef:UniRef50_P37773
contig_1	cds	4124550	4125548	+	OBDLAM_04123	564.0	7.5e-204	0.855	0.966	0.975	UniRef:UniRef50_A0A920B7K1
contig_1	cds	4125581	4126576	-	OBDLAM_04124	519.0	5.9e-185	0.985	0.924	0.837	UniRef:UniRef50_A0A0W8JJU0
contig_1	cds	4126563	4127585	-	OBDLAM_04125	368.0	3.9e-125	0.935	0.859	0.654	UniRef:UniRef50_P39328
contig_1	cds	4127599	4129101	-	OBDLAM_04126	876.0	0.0	0.934	0.815	0.976	UniRef:UniRef50_Q6BEX0
contig_1	ncRNA	4129134	4129212	-	OBDLAM_04127	67.2	1.3e-09	-	-	-	RFAM:RF02564
contig_1	cds	4129241	4130197	-	OBDLAM_04128	578.0	1.6e-208	1.0	0.883	0.940	UniRef:UniRef50_P39325
contig_1	cds	4130507	4131037	+	OBDLAM_04129	286.0	3.6e-98	0.977	0.905	0.779	UniRef:UniRef50_P57190
contig_1	cds	4131417	4131758	-	OBDLAM_04130	155.0	4.0e-48	0.982	0.822	0.613	UniRef:UniRef50_D2TN58
contig_1	cds	4131761	4135540	-	OBDLAM_04131	1477.0	0.0	1.049	0.978	0.567	UniRef:UniRef50_A0A0H3ICN1
contig_1	cds	4135537	4137270	-	OBDLAM_04132	751.0	4.0e-268	0.971	0.871	0.627	UniRef:UniRef50_E1WAU4
contig_1	cds	4137476	4138114	+	OBDLAM_04133	348.0	1.7e-121	0.976	0.908	0.778	UniRef:UniRef50_Q6D151
contig_1	ncRNA	4138196	4138238	+	OBDLAM_04134	39.4	9.6e-05	-	-	-	RFAM:RF02751
contig_1	ncRNA	4138318	4138375	+	OBDLAM_04135	77.3	1.2e-14	-	-	-	RFAM:RF02051
contig_1	cds	4138437	4139780	+	OBDLAM_04136	741.0	1.5e-268	0.989	0.875	0.871	UniRef:UniRef50_P0AE45
contig_1	cds	4139842	4140048	-	OBDLAM_04137	96.7	1.4e-26	0.985	0.957	0.701	UniRef:UniRef50_D3VIJ9
contig_1	cds	4140373	4140930	+	OBDLAM_04138	236.0	3.9e-78	0.989	0.884	0.639	UniRef:UniRef50_A0A0U5LJI2
contig_1	cds	4140920	4141660	-	OBDLAM_04139	491.0	4.7e-176	1.0	0.804	0.972	UniRef:UniRef50_P22255
contig_1	ncRNA	4141727	4141849	-	OBDLAM_04140	154.6	1.9e-26	-	-	-	RFAM:RF02756
contig_1	cds	4141850	4143793	+	OBDLAM_04141	952.0	0.0	0.995	0.910	0.700	UniRef:UniRef50_P08331
contig_1	cds	4143916	4144296	-	OBDLAM_04142	146.0	1.5e-44	0.960	0.896	0.554	UniRef:UniRef50_A0A2I5TD74
contig_1	cds	4144385	4145245	+	OBDLAM_04143	416.0	5.4e-147	0.997	1.188	0.814	UniRef:UniRef50_A0A377CEI5
contig_1	cds	4145354	4146319	+	OBDLAM_04144	545.0	6.3e-196	0.997	0.985	0.844	UniRef:UniRef50_A0A0E3Y894
contig_1	cds	4146427	4147089	+	OBDLAM_04145	433.0	1.4e-154	0.991	0.883	0.995	UniRef:UniRef50_P69506
contig_1	cds	4147134	4148546	-	OBDLAM_04146	522.0	9.4e-181	0.981	0.826	0.586	UniRef:UniRef50_Q6A5H4
contig_1	cds	4148855	4149475	-	OBDLAM_04147	329.0	5.5e-115	0.835	1.0	0.977	UniRef:UniRef50_A0A2X3JSM5
